city,hotelName,overallRating,individualReview,individualRating,polarityScore,normalizedPolarityScore,meanPolarityScore
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"Staff treat everyone like Movie Stars.
Tower Club zone is such a treat.
Rooftop Cocktail is a must..",10,0.7845,8.9225,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,The view was great. Got to see Asiatiques firework show and Unique Sathorn Ghost Tower. They had their own selection of movies on the TV. Staff were very responsive and quick with any issues.. Breakfast was not a buffet due to covid restrictions which is understandable but they had very little choice on the a la carte menu. The car park is quite spooky and the hotel in general looks its age..,5,0.4208,7.104,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Everything was great.,10,0.6249,8.1245,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Best staff and nice view.,10,0.7906,8.953,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"Stuff was great they really helpful,polite 
very huge hotel with any facilities?
Furniture very old style they must renew it
Sky par very nice also it’s special view 
In fact the hotel must have more facilities not only swimming pool it also must be reversed before?
No kids club!!
Breakfast was simple maybe cause for corona case but ........:(
Omelette was very smelly 😔
Stuff in muzu are wonderful, very nice 
It’s great, awesome stuff 
But hotel didn’t deserve to be one of best hotels in Bangkok 
It’s ok only if you want have pictures😔😔. Sorry to pay money there 
Nothing special.",5,0.9916,9.958,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"The staff are amazing and will go the extra mile to make you feel comfortable. Fluke, from the gym was especially friendly and helpful.. I was rather surprised that there wasn't a welcome drink nor a fruit basket in the room..",8,0.8754,9.377,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"The location, the views and the room size - all excellent. Due to COVID the facilities and what is on offer has changed - we all get this and who would not sumpathise. To support businesses and also stay in places we could not probably afford when in normal times is the positive for us and mutually beneficial. But the information around this was very poor and just write it down simple or tell us accurately. Saves a lot of messing about! In the end we got it and it was all fine..",6,0.7678,8.839,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Well perform of hygiene control because they place a sign which proves the sanitation of their public restroom..,8,0.2732,6.366,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"They treat you like a movie star even before you arrive.
Its always such a treat to return to Lebua.",10,0.7845,8.9225,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"I was really impressed with the staff, very polite and everyone of them asked if there was anything we needed. They remembered my name even though I do not remember giving it. The attendant at the gym and pool (his name is Bod) was excellent could not do enough for us.. For people that do not drink alcohol, soft drink very expensive..",10,0.7233,8.6165,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"The breakfast was excellent, especially bakery items. Staff were uniformly thoughtful, friendly and attentive.. No tissues in room. Overpriced drinks.",9,0.8074,9.037,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,good location great view and services..,9,0.7906,8.953,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Breakfast was outstanding. Bar prices are excessive - even the bar promotions are convoluted and untenable.,6,0.6124,8.062,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"View - stayed at a tower suite river viwe. Big room, fridge. Ashtrays in the room,( I never smoke in a bedroom, but on the balcony) :-). Top attentive staff :-) 
Negative: No furniture on the balcony is a big minus and too far away from Sukhumvit..... 30-50 min drive.",8.3,-0.5719,2.1405,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Everything!. Wish we could have stayed longer.,10,0.4574,7.287,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Amazing. The staffs.,2,0.5859,7.9295,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,We had a great time and we’re upgraded on our honeymoon! The Sky Bar has to be on your bucket list. The food and drinks are very expensive so plan for this!.,8,0.6892,8.446,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Good selection for breakfast though didn't get to see the usual set-up due to CV-19 precautions but would I have to eat and the service was brilliant.. did like the entrance to the hotel which is at the back of the building..,9,0.6369,8.1845,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,The hotel is lovely but the restaurants are the best! Staff are incredibly helpful and friendly..,10,0.9603,9.8015,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Room was large and comfortable. Service from staff was excellent. Room rate was very good. Extortionate prices for everything....so we didn't eat there...or visit the Sky bar...it was cheaper to go out and eat at a Michelin star restaurant about a km away!! One example...bowl of fries would have been over £13.... ridiculous!!.,8,0.8708,9.354,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,The room was comfy and spacious. We had a riverside view and the view was amazing.. The only small criticism were the carpets in the corridors looked like they needed a deep clean as stained in places..,9,0.3182,6.591,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"I loved the staff there, most polite and helpful. I loved the design of the hotel and the cleanliness of our suite. The views from my balcony were amazing I loved my stay overall. Everything close by via taxi no more than 15-20 mins away. Lots of food stalls walkable distance however. There is a boat service near the pier that can take you to the shopping mall. One of main reason booking lebua was for the sky bar. And gym facilities.. The second day of our stay the gym was flooded and was not useable this is one of the main reason for choosing lebua yet I didn’t get to use the gym but no discounts were given for this disruption. Secondly the skybar drinks are extremely overpriced 1800 baht per drink was the cheapest. Many other amazing skybars with music etc for alot less in Bangkok.I understand the hangover was filmed here but it was too pricey and empty may i add. It didn’t feel like a bar as not many people went up there. Also upon arrival at check in they ask for a 10,000 baht deposit, if you give this in cash as i did u get it back on the day, card payments will take 5-7 days to be returned. Can’t comment on food services at hospital as didn’t use it..",9.2,0.8695,9.3475,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"The staff ,the hotel ,everything is amazing ,this is 5 star. Food in breeze was nice but at 17000 for two expensive ,yes views are amazing ,food was nice but in future would eat out.",10,0.9497,9.7485,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"The river & city views. 
They put us on level 53. Spectacular!. All I didn't like was the very high prices they charge to eat or drink in the hotel bars & restaurants. It cost me over $700 Aud for a meal for 2 people with 2 simple drinks. Way to much..",10,-0.3404,3.298,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Nice breakfast area.,4,0.4215,7.1075,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Love good customer service I am fussy but I am happy here. Don’t know. All good..,10,0.9253,9.6265,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,View from the room. elevator too old.,9.2,0,5,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"Overall this is a good hotel. It is clean and has a relatively good service. We were on our honeymoon and this is the only hotel out of 5 we’ve been to that gave us a little cake as token.. This hotel is pricey and not in the best locations. The street in which it is situated is busy and not very well paved, no proper shopping malls around and restaurants here are so and so. Should you choose to go to the sky bar (which is what the hotel is famous for), please note cocktails cost a pretty penny and dinner is even more so. Be warned, service charge and VAT are not included in any of the prices quoted on website or menus. Taxis to/from the airport cost 400 THB, the hotel charged a good 1800 THB for our initial transfers. I wouldn’t have opted for this had I known..",7,0.6804,8.402,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,"Super spacious room with some great views over the city. Staff were super helpful, nice and welcoming upon check-in and they also let us check-in early to the room. 
Breakfast had lots and lots of options and of good quality - lots of staff standing by to help - including a chef to cook ham / bacon / sausages on a BBQ and someone to cut the fresh fruit. 
Location was good 
We would book again if / when back in Bangkok.",8,0.9819,9.9095,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Nice suite. Our bedroom was noisy you could hear the outside noise-the sky bar views amazing but no where to sit and drinks really expensive.,7.1,0.0387,5.1935,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,Great views and friendly staff. Extremely expensive drinks during valentines day. They shud just have a minimum to spend for guests to enjoy.,9,0.8885,9.4425,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,The size of the rooms is exceptionally big and the staff is the friendliest I've met in Thailand. The rooms and the buidlings are relatively old and could be renovated.,9,0.5574,7.787,8.38561
Bangkok,lebua at State Tower (The World’s First Vertical Destination),8.8,The view is amazing. No table and chairs on the balcony.,7,0.3818,6.909,8.38561
